image_id,image_path,class_name,gt_area,gt_area_ratio,pred_area,pred_area_ratio,dice,iou,image_score,image_pred_label,gt_component_count,pred_component_count,matched_component_count
34597,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/34597.png,forged,0,0.0,5577,0.0850982666015625,1.793078716123488e-11,1.793078716123488e-11,0.998046875,1,2,3,2
29229,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/29229.png,forged,0,0.0,4637,0.0707550048828125,2.1565667456942728e-11,2.1565667456942728e-11,0.998046875,1,2,3,2
60986,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/60986.png,forged,0,0.0,2355,0.0359344482421875,4.2462845008812616e-11,4.2462845008812616e-11,0.99658203125,1,4,4,4
58338,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/58338.png,forged,0,0.0,7717,0.1177520751953125,1.2958403524517838e-11,1.2958403524517838e-11,0.99609375,1,2,4,2
13451,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/13451.png,forged,0,0.0,23961,0.3656158447265625,4.173448520495081e-12,4.173448520495081e-12,0.99609375,1,1,1,1
33686,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/33686.png,forged,0,0.0,9900,0.15106201171875,1.0101010100908069e-11,1.0101010100908069e-11,0.99560546875,1,2,5,2
6508,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6508.png,forged,0,0.0,2309,0.0352325439453125,4.3308791682836345e-11,4.3308791682836345e-11,0.99560546875,1,3,4,3
414,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/414.png,forged,0,0.0,9506,0.145050048828125,1.0519671786129605e-11,1.0519671786129605e-11,0.9951171875,1,9,4,2
27061,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/27061.png,forged,0,0.0,6395,0.0975799560546875,1.5637216575205047e-11,1.5637216575205047e-11,0.99267578125,1,1,3,1
23527,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/23527.png,forged,0,0.0,2378,0.036285400390625,4.205214465760925e-11,4.205214465760925e-11,0.9912109375,1,2,3,2
