threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.04126958930061674,0.10189358229127167,0.959078761674279,0.17155916406826094,0.060743502755273814,0.1313965089382219,0.060743502755273814,0.1313965089382219,0.03705960299997642,0.08560889876036278,0.11353489698572769,0.28477985877544676,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.5084611316763618,False
0.15,0.043471579880125726,0.10713571484461709,0.9480147249890046,0.1842367436434183,0.06227663420996666,0.1340984579796847,0.06227663420996666,0.1340984579796847,0.03811121427440383,0.08725237853244483,0.1575948614690806,0.31768330682581325,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.5084611316763618,False
0.2,0.056649557833698905,0.14194110853491218,0.8701110307663681,0.25899101584107465,0.06995888619338664,0.15831187205449787,0.06995888619338664,0.15831187205449787,0.04519894617336013,0.11057374902369313,0.402273232828208,0.34688510073163853,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.5084611316763618,False
0.25,0.06662092705819084,0.16498569940959212,0.638507319503549,0.4271423947094058,0.06843107236765762,0.1526590737586553,0.06843107236765762,0.1526590737586553,0.0436161006612129,0.10502874959749163,0.9170714297948479,0.09695949351887395,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.5084611316763618,False
0.3,0.0639099314335712,0.1746133417468728,0.5788435131004808,0.4603033789037292,0.058306450012718586,0.15025554927865137,0.058306450012718586,0.15025554927865137,0.03788563678870111,0.10279593910597438,0.9610680240838317,0.052506814056618806,0.4878048780487805,0.4918032786885246,0.9836065573770492,0.0,0.6557377049180327,0.5084611316763618,False
0.35,0.10076586876742005,0.25133830476117625,0.558957149121857,0.47341316823626994,0.07665518327528435,0.20769042328362305,0.07665518327528435,0.20769042328362305,0.05873324244009687,0.1799634802262792,0.9793471327434957,0.0392830557011197,0.4878048780487805,0.49137931034482757,0.9344262295081968,0.04838709677419355,0.6440677966101694,0.5084611316763618,False
0.4,0.34477272695056904,0.45328349609067353,0.5501338685817154,0.4774142860957515,0.31339031921474586,0.43854355522510674,0.31339031921474586,0.43854355522510674,0.29776704157356537,0.43647225157671554,0.984752549474389,0.03538533698533091,0.4959349593495935,0.49122807017543857,0.45901639344262296,0.532258064516129,0.4745762711864407,0.5084611316763618,False
0.45,0.40293970587984923,0.4738944578701788,0.5434167368690541,0.48015076548741076,0.3808088847984968,0.46373879750695474,0.3808088847984968,0.46373879750695474,0.36665536835594426,0.46480489322151836,0.9869458410096832,0.03249948695840468,0.4959349593495935,0.48717948717948717,0.3114754098360656,0.6774193548387096,0.38,0.5084611316763618,False
0.5,0.4625582012981288,0.48426631579435575,0.5358224541921361,0.4840706679153779,0.43000468102234224,0.47711196298097486,0.43000468102234224,0.47711196298097486,0.4181022417876407,0.48003293993551577,0.9891439848796973,0.028083617900838336,0.5365853658536586,0.5666666666666667,0.2786885245901639,0.7903225806451613,0.37362637362637363,0.5084611316763618,False
0.55,0.4602336106019602,0.484260853837378,0.5282136820882828,0.4897440518423421,0.4362712147214766,0.4841657332710545,0.4362712147214766,0.4841657332710545,0.4281000398713383,0.48654009452942687,0.990921869565468,0.02577565989361352,0.5284552845528455,0.56,0.22950819672131148,0.8225806451612904,0.32558139534883723,0.5084611316763618,False
0.6,0.4520312086115812,0.48733876290613243,0.5262550630011116,0.4909886616106465,0.450309783516089,0.48768587428551696,0.450309783516089,0.48768587428551696,0.4431181188575104,0.48964913278354644,0.9921224588216613,0.024500707275813282,0.5040650406504065,0.5,0.14754098360655737,0.8548387096774194,0.22784810126582278,0.5084611316763618,False
0.65,0.4519339836518762,0.48735609239440286,0.5250968777226246,0.49134017504696,0.44965691792239,0.48794807780543054,0.44965691792239,0.48794807780543054,0.44268081838416207,0.48989497803371773,0.9926391324514345,0.02341927798267432,0.5040650406504065,0.5,0.14754098360655737,0.8548387096774194,0.22784810126582278,0.5084611316763618,False
0.7,0.451878621790416,0.48736701989161635,0.523738449239958,0.49166059224517367,0.4488846646848161,0.4882051598909601,0.4488846646848161,0.4882051598909601,0.4421385402259848,0.49016220845912034,0.9931926459750829,0.022276593239465094,0.5040650406504065,0.5,0.14754098360655737,0.8548387096774194,0.22784810126582278,0.5084611316763618,False
