threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.033443222697983443,0.06880028813588435,1.0,0.0,0.05743014072939776,0.11083531958812837,0.05743014072939776,0.11083531958812837,0.033443222697983443,0.06880028813588435,0.0,0.0,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.15,0.033443222697983443,0.06880028813588435,1.0,0.0,0.05743014072939776,0.11083531958812837,0.05743014072939776,0.11083531958812837,0.033443222697983443,0.06880028813588435,0.0,0.0,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.2,0.033443222697983443,0.06880028813588435,1.0,0.0,0.05743014072939776,0.11083531958812837,0.05743014072939776,0.11083531958812837,0.033443222697983443,0.06880028813588435,0.0,0.0,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.25,0.033443222697983443,0.06880028813588435,1.0,0.0,0.05743014072939776,0.11083531958812837,0.05743014072939776,0.11083531958812837,0.033443222697983443,0.06880028813588435,0.0,0.0,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.3,0.033443222697983443,0.06880028813588435,1.0,0.0,0.05743014072939776,0.11083531958812837,0.05743014072939776,0.11083531958812837,0.033443222697983443,0.06880028813588435,0.0,0.0,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.35,0.033443222697983443,0.06880028813588435,1.0,0.0,0.05743014072939776,0.11083531958812837,0.05743014072939776,0.11083531958812837,0.033443222697983443,0.06880028813588435,1.3041700053418804e-06,9.087641514968439e-06,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.4,0.03343820331107056,0.06878873540628437,0.9999429021330402,0.0003617810770100155,0.057420382319961584,0.11081187057037709,0.057420382319961584,0.11081187057037709,0.03343628934892703,0.06878407693049217,0.00019738219696067112,0.000996551364720654,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.45,0.033231773780974416,0.06824868125528379,0.9904329103766094,0.01953364498949881,0.05698018151501665,0.10965915786222814,0.05698018151501665,0.10965915786222814,0.03311489711721122,0.06794426288049028,0.024641307725351676,0.039138715706030905,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.5,0.03226935224304374,0.06655817652955719,0.8511073581534758,0.1750761958833787,0.052237253343022226,0.09958146627148164,0.05223725334302222,0.09958146627148162,0.029853772490215282,0.06001426364337566,0.2595304841543164,0.15605203495699338,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.55,0.034610003442569516,0.07755370779895052,0.6169353617451064,0.3947216869479174,0.035131587963819634,0.06613769038472572,0.03513158796381963,0.06613769038472571,0.01912581466480531,0.03739441106060456,0.6989377880980371,0.18748194510993038,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.4906432748538012,False
0.6,0.062466496049785394,0.18621811405839733,0.5144670128704756,0.47786646247741377,0.01780886097319379,0.09458861015000075,0.01780886097319379,0.09458861015000075,0.013347355387057853,0.09285409448062414,0.9076750923521207,0.10376855478137476,0.5213675213675214,0.5172413793103449,1.0,0.017543859649122806,0.6818181818181818,0.4906432748538012,False
0.65,0.23138358329372033,0.4149617922364777,0.48937064258058366,0.49988106991709413,0.21503056296935685,0.4109797087170008,0.21503056296935685,0.4109797087170008,0.2143588703717606,0.41131193673067024,0.9905698448327148,0.012471111245475282,0.47863247863247865,0.49206349206349204,0.5166666666666667,0.43859649122807015,0.5040650406504065,0.4906432748538012,False
0.7,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,1.0,0.0,0.48717948717948717,0.0,0.0,1.0,0.0,0.4906432748538012,True
0.75,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,1.0,0.0,0.48717948717948717,0.0,0.0,1.0,0.0,0.4906432748538012,False
0.8,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,1.0,0.0,0.48717948717948717,0.0,0.0,1.0,0.0,0.4906432748538012,False
0.85,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,1.0,0.0,0.48717948717948717,0.0,0.0,1.0,0.0,0.4906432748538012,False
0.9,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,0.48717948717948717,0.5019854479169935,1.0,0.0,0.48717948717948717,0.0,0.0,1.0,0.0,0.4906432748538012,False
