threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.2766465834098084,0.3467230085151834,0.7331204402570085,0.3689191540191367,0.2848629003128462,0.35116480677907747,0.28486290031284617,0.35116480677907747,0.22945867061571557,0.31820502621699165,0.9587732144021899,0.0925641474622098,0.5859375,0.5526315789473685,0.9692307692307692,0.19047619047619047,0.7039106145251397,0.793894993894994,False
0.15,0.32933740790925065,0.37968558022914406,0.7174000672142395,0.3753059207995794,0.32516842234031795,0.3784021282488372,0.32516842234031795,0.3784021282488372,0.2716710394616635,0.3521813988284933,0.9666088382054602,0.08351150322567222,0.609375,0.5700934579439252,0.9384615384615385,0.2698412698412698,0.7093023255813954,0.793894993894994,False
0.2,0.38556757808581704,0.4066567846644014,0.7067061496187446,0.377879102402774,0.3736877796322299,0.39907925971136826,0.3736877796322299,0.39907925971136826,0.32087945830513664,0.3806160558473764,0.9713902487335342,0.07693065817553965,0.6484375,0.6,0.9230769230769231,0.36507936507936506,0.7272727272727273,0.793894993894994,False
0.25,0.4108498849316652,0.41560283725094194,0.6981564260563813,0.380295563438737,0.3976994755052198,0.4068384186718366,0.3976994755052198,0.40683841867183657,0.34528203277779723,0.39175733559254156,0.9749138694677102,0.07128732437200767,0.640625,0.6021505376344086,0.8615384615384616,0.4126984126984127,0.7088607594936709,0.793894993894994,False
0.3,0.4500979416167994,0.42384766037518723,0.690801638447871,0.3825028407687759,0.4288164120589981,0.4138977540921105,0.4288164120589981,0.41389775409211044,0.3766105895399029,0.4031196481334601,0.9775608776738782,0.06595988612906788,0.6640625,0.625,0.8461538461538461,0.47619047619047616,0.7189542483660131,0.793894993894994,False
0.35,0.46555602465194257,0.42754014144020996,0.6840889420617771,0.3847697135739202,0.44374054055622586,0.4166064573657264,0.44374054055622586,0.4166064573657264,0.3917830153006857,0.4079247971543165,0.9798842377162486,0.060226891291317905,0.6640625,0.6309523809523809,0.8153846153846154,0.5079365079365079,0.7114093959731543,0.793894993894994,False
0.4,0.47312195425334214,0.4304785460746676,0.6773056591307074,0.38721511443343837,0.4425293357956978,0.4167205599807994,0.4425293357956978,0.41672055998079943,0.3908187961156142,0.408195795071636,0.9820296639307877,0.05436164430228685,0.6640625,0.6309523809523809,0.8153846153846154,0.5079365079365079,0.7114093959731543,0.793894993894994,False
0.45,0.47961613778110124,0.4334989485822938,0.6704390518913754,0.38990026332280486,0.4402937769622053,0.41671811209769555,0.4402937769622053,0.41671811209769555,0.38889764033479496,0.4084107689028995,0.9840726701904795,0.04875989660750589,0.6640625,0.6309523809523809,0.8153846153846154,0.5079365079365079,0.7114093959731543,0.793894993894994,False
0.5,0.4942489929490937,0.43682573229739435,0.663920273940329,0.3924485934446709,0.44586326793792996,0.4178020939509945,0.44586326793792996,0.4178020939509945,0.39475547259303856,0.41062364249773664,0.9859054404902836,0.04419213535764907,0.6640625,0.6341463414634146,0.8,0.5238095238095238,0.7074829931972789,0.793894993894994,False
0.55,0.523840696917108,0.4393600753089846,0.6563964383388772,0.39572846892883917,0.4656988358073362,0.4205121517024436,0.4656988358073362,0.4205121517024436,0.4151004012411994,0.4164604049789063,0.9876471624585181,0.04006094431598104,0.6875,0.6582278481012658,0.8,0.5714285714285714,0.7222222222222222,0.793894993894994,False
