threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.21198382222958123,0.3200846546924064,0.6974598466220525,0.38923245147607904,0.2195109053575924,0.3210077001863954,0.2195109053575924,0.3210077001863954,0.17353732465139016,0.2864894961613901,0.9569591846350921,0.07309510977746529,0.4959349593495935,0.4953271028037383,0.8688524590163934,0.12903225806451613,0.6309523809523809,0.6708090957165521,False
0.15,0.2927530457771606,0.3787036471774775,0.682220978344967,0.3950279520804736,0.29078789211677253,0.3725465347296819,0.29078789211677253,0.37254653472968186,0.245237870999294,0.35324878602635884,0.9650293318139801,0.0617266540476169,0.5609756097560976,0.5360824742268041,0.8524590163934426,0.27419354838709675,0.6582278481012658,0.6708090957165521,False
0.2,0.3153925090260529,0.39199483813383423,0.6729478608771335,0.399241973828139,0.3061083454151028,0.38206966313414314,0.3061083454151028,0.38206966313414314,0.2610798988971538,0.3650208391058479,0.9695216667287961,0.055152049194194225,0.5691056910569106,0.5425531914893617,0.8360655737704918,0.3064516129032258,0.6580645161290323,0.6708090957165521,False
0.25,0.3367372565379531,0.4032652112996524,0.6651551387808022,0.40325791081623047,0.3208962750353369,0.39068604595955103,0.3208962750353369,0.39068604595955103,0.27652275298059387,0.3758173499332178,0.9728052226618269,0.05013065525563196,0.5772357723577236,0.5494505494505495,0.819672131147541,0.3387096774193548,0.6578947368421053,0.6708090957165521,False
0.3,0.34755980026873096,0.41037786853210584,0.658089842311134,0.40721780082681136,0.326720820271968,0.3948558786430845,0.326720820271968,0.3948558786430845,0.28313303910040066,0.38107450502278456,0.9754633337494731,0.04585000506788239,0.5772357723577236,0.550561797752809,0.8032786885245902,0.3548387096774194,0.6533333333333333,0.6708090957165521,False
0.35,0.3667391150709855,0.4186884888514201,0.6518141800661698,0.4107133438536932,0.3405901563402487,0.4022428205442173,0.3405901563402487,0.4022428205442173,0.2977773410873008,0.3903822734634494,0.9777343757250692,0.04224132509430493,0.5934959349593496,0.5632183908045977,0.8032786885245902,0.3870967741935484,0.6621621621621622,0.6708090957165521,False
0.4,0.39473165508370506,0.42788811314480796,0.6463708544265829,0.4137825819028855,0.3628539806992619,0.41171561045093197,0.3628539806992619,0.41171561045093197,0.3207135717099337,0.4026334561230478,0.9798126660575092,0.03870510807503364,0.6178861788617886,0.5833333333333334,0.8032786885245902,0.43548387096774194,0.6758620689655173,0.6708090957165521,False
0.45,0.3978148640562773,0.4301359687938044,0.6412281543159136,0.41640983008350935,0.36065767235546764,0.4120656016160215,0.36065767235546764,0.4120656016160215,0.31911008532600643,0.402925805954004,0.9816227773493588,0.03561740949326413,0.6016260162601627,0.573170731707317,0.7704918032786885,0.43548387096774194,0.6573426573426573,0.6708090957165521,False
0.5,0.4174556122664952,0.4359562008662419,0.6364512633654965,0.41883163768471127,0.3748326149625783,0.417666259227639,0.3748326149625783,0.417666259227639,0.33387474095151026,0.41029629121930594,0.9833670458011385,0.032640885737249,0.6178861788617886,0.5875,0.7704918032786885,0.46774193548387094,0.6666666666666666,0.6708090957165521,False
0.55,0.42193845167103067,0.4395131048463816,0.6313364037415677,0.42144859255671563,0.3722415070477143,0.41805481069361494,0.3722415070477143,0.41805481069361494,0.3319824604450731,0.410749635229395,0.9849228648153865,0.030122169873037202,0.6097560975609756,0.5822784810126582,0.7540983606557377,0.46774193548387094,0.6571428571428571,0.6708090957165521,False
0.6,0.4348475626426193,0.44729396453242626,0.625851894820982,0.4243747810722023,0.37715984675346625,0.42091988625620713,0.37715984675346625,0.42091988625620713,0.3377140705904124,0.4144641786099953,0.9863645024410396,0.027719096098985388,0.6016260162601627,0.5789473684210527,0.7213114754098361,0.4838709677419355,0.6423357664233577,0.6708090957165521,False
0.65,0.4334499208418561,0.4503458700649557,0.6196866136342236,0.42720121356622104,0.37337751311453043,0.42096505892514735,0.37337751311453043,0.42096505892514735,0.3346783767361621,0.4146328397416494,0.9877021303159959,0.025518318309843642,0.5853658536585366,0.5675675675675675,0.6885245901639344,0.4838709677419355,0.6222222222222222,0.6708090957165521,False
0.7,0.45704021554470775,0.4564499647229903,0.6131338420374306,0.4302439360189337,0.38544758882726293,0.4257083299183469,0.38544758882726293,0.4257083299183469,0.34755200282692633,0.4210397712869633,0.9890203996078131,0.023430350523393897,0.6016260162601627,0.5833333333333334,0.6885245901639344,0.5161290322580645,0.631578947368421,0.6708090957165521,False
0.75,0.48050754389191924,0.46248326090853215,0.6060317476229415,0.4335932115804598,0.40502486840070023,0.43186491313133896,0.40502486840070023,0.43186491313133896,0.3680401394680467,0.4296446665620245,0.9903680186137959,0.02135519985349051,0.6178861788617886,0.6029411764705882,0.6721311475409836,0.5645161290322581,0.6356589147286822,0.6708090957165521,False
0.8,0.4927839621974253,0.4661007688184284,0.5977271261752904,0.43814102635828867,0.4146279072320794,0.43672142757142846,0.4146279072320794,0.4367214275714285,0.37927124928170924,0.43554838662979567,0.9917254978130993,0.019216548404566287,0.6260162601626016,0.6153846153846154,0.6557377049180327,0.5967741935483871,0.6349206349206349,0.6708090957165521,False
0.85,0.5346953223228117,0.469980127476984,0.5870382306956997,0.4434587427427428,0.4549661702822752,0.44496308182194527,0.4549661702822752,0.44496308182194527,0.4211633216796231,0.4479166980450467,0.9932219468182258,0.016827059781158494,0.6504065040650406,0.6607142857142857,0.6065573770491803,0.6935483870967742,0.6324786324786325,0.6708090957165521,True
0.9,0.5488043915707367,0.473365709837248,0.5734056010318482,0.4507983012109375,0.4516176455924356,0.44758573580887734,0.4516176455924356,0.44758573580887734,0.4200510437138485,0.45183213599897437,0.9949146992222557,0.014162806153861507,0.6585365853658537,0.6727272727272727,0.6065573770491803,0.7096774193548387,0.6379310344827587,0.6708090957165521,False
