threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.03446007679218586,0.07717968287627963,0.9612272739453382,0.0803957763708258,0.0565095389003046,0.11502519920788656,0.0565095389003046,0.11502519920788656,0.03340216612645819,0.07406249051217927,0.1616049792687001,0.14630994141006956,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.651507139079852,False
0.15,0.07047236356360209,0.14310536621880574,0.8254788792415382,0.27338970793262946,0.09363077842230606,0.16939538969097734,0.09363077842230606,0.16939538969097734,0.05987239604494583,0.12363347578323014,0.762871344188534,0.17439205729070995,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.651507139079852,False
0.2,0.08869939597269434,0.17697841453919536,0.7462726152032091,0.33725641508813503,0.1074901937049624,0.1874809054573726,0.10749019370496239,0.1874809054573726,0.07014737798086579,0.13761748921399933,0.8903077721900375,0.09543490642247154,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.651507139079852,False
0.25,0.10451205406323423,0.19836420199793578,0.695064513240311,0.3728629277808774,0.11657796371696788,0.19688269147933113,0.11657796371696787,0.19688269147933113,0.07651294393958648,0.14263398802681976,0.9418964642427761,0.056301407417509435,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.651507139079852,False
0.3,0.11903752373825718,0.2196407787995865,0.6599009424341462,0.397357002345316,0.12011478111273517,0.20473843317490825,0.12011478111273517,0.20473843317490825,0.07961222603506994,0.14702324716496648,0.9657984014184584,0.04092516330102453,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.651507139079852,False
0.35,0.13237986059567014,0.23769395701483,0.6399207046754743,0.41023211767205825,0.12056597412179032,0.20899656452503546,0.12056597412179032,0.20899656452503546,0.0804597690040057,0.14921263598542275,0.9767836542638627,0.03438690798531623,0.4878048780487805,0.4918032786885246,0.9836065573770492,0.0,0.6557377049180327,0.651507139079852,False
0.4,0.1519241933252371,0.2655201918359279,0.6252765573067731,0.41904053242318257,0.1262144355003289,0.22478376195530236,0.1262144355003289,0.22478376195530236,0.0873739934560763,0.17114250713353432,0.9822267335758207,0.03077819831556663,0.4878048780487805,0.49166666666666664,0.9672131147540983,0.016129032258064516,0.6519337016574586,0.651507139079852,False
0.45,0.19115459629557033,0.317468127471594,0.6143159769269793,0.425604646925824,0.1551451325527031,0.272048482455389,0.1551451325527031,0.272048482455389,0.11767849167262136,0.23479477128583326,0.9853263524427963,0.028321627046361347,0.5040650406504065,0.5,0.9344262295081968,0.08064516129032258,0.6514285714285715,0.651507139079852,False
0.5,0.22526802803690527,0.35156382543840975,0.6055135375411138,0.4306381726617409,0.17579282020794376,0.2995949694379315,0.17579282020794376,0.29959496943793146,0.13944992306112255,0.26999062605511315,0.9874720605720848,0.02621794964259164,0.5040650406504065,0.5,0.8852459016393442,0.12903225806451613,0.6390532544378699,0.651507139079852,False
0.55,0.31519163101675934,0.4103690404668182,0.5972983289270272,0.43538844270577826,0.2526397102598623,0.3681080812204543,0.2526397102598623,0.36810808122045435,0.21738708437254356,0.3536474740068384,0.9891556110698614,0.024312059421698895,0.5609756097560976,0.5368421052631579,0.8360655737704918,0.2903225806451613,0.6538461538461539,0.651507139079852,False
0.6,0.38234575488968303,0.4389464395425002,0.5901867895336362,0.4400930035898414,0.31282321852215755,0.40489830044394864,0.31282321852215755,0.40489830044394864,0.27896870347800584,0.39781855113663706,0.9904884663233511,0.022589877339366342,0.5934959349593496,0.5662650602409639,0.7704918032786885,0.41935483870967744,0.6527777777777778,0.651507139079852,False
0.65,0.40303452816999513,0.4510023884988735,0.5836655195996294,0.4446460147870353,0.3400666258360341,0.419417734659058,0.3400666258360341,0.419417734659058,0.3077867310595896,0.41518370970779117,0.9915782107493073,0.0210871481083566,0.5853658536585366,0.5675675675675675,0.6885245901639344,0.4838709677419355,0.6222222222222222,0.651507139079852,False
0.7,0.4228323008858869,0.45688830361445676,0.5779998375771558,0.44836624049366863,0.3601568518043496,0.42851548832081604,0.3601568518043496,0.42851548832081604,0.32904140859502906,0.4264160838297267,0.9925333607340593,0.019687525805784367,0.5934959349593496,0.5797101449275363,0.6557377049180327,0.532258064516129,0.6153846153846154,0.651507139079852,False
0.75,0.4515311040482728,0.46405069550256806,0.5722190171634091,0.452296657671383,0.3877210490336882,0.43880541344088675,0.3877210490336882,0.43880541344088675,0.3579538989081689,0.43918848520717074,0.9934017629148453,0.018373459652629074,0.6097560975609756,0.6031746031746031,0.6229508196721312,0.5967741935483871,0.6129032258064516,0.651507139079852,False
0.8,0.4778713207305693,0.46922288637993714,0.5655342213757153,0.45695644318816514,0.4052883790204131,0.4460376699543489,0.4052883790204131,0.4460376699543489,0.3774396253964757,0.44813493577436797,0.9942298158290354,0.017045492364968055,0.6260162601626016,0.6271186440677966,0.6065573770491803,0.6451612903225806,0.6166666666666667,0.651507139079852,False
0.85,0.5127833160097063,0.47396082198092904,0.5591792060062017,0.46163252756739337,0.430767003033971,0.45447359174812174,0.430767003033971,0.45447359174812174,0.4051313309136604,0.4581195637097193,0.99501476706375,0.01573406864143035,0.6422764227642277,0.660377358490566,0.5737704918032787,0.7096774193548387,0.6140350877192983,0.651507139079852,False
0.9,0.5305827476244983,0.47710123693092604,0.5517875423197786,0.4669841206202764,0.44648196692115516,0.46107354610459517,0.44648196692115516,0.46107354610459517,0.4235844316603555,0.4656094298561565,0.9958447996239921,0.0141915745496888,0.6341463414634146,0.6739130434782609,0.5081967213114754,0.7580645161290323,0.5794392523364486,0.651507139079852,True
