threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.02857165506339455,0.06264417529944886,1.0,0.0,0.049543465652039854,0.10000670613660075,0.049543465652039854,0.10000670613660075,0.02857165506339455,0.06264417529944886,1.247675767412152e-06,1.2455872100411106e-05,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.15,0.028571714663931342,0.06264424059794604,1.0,0.0,0.04954356513858981,0.10000682638009872,0.04954356513858981,0.10000682638009872,0.028571714663931342,0.06264424059794604,5.65569956987162e-06,5.279223772609565e-05,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.2,0.028572004959304616,0.06264460461508052,1.0,0.0,0.049544040933450315,0.10000748270121937,0.049544040933450315,0.10000748270121937,0.028572004959304616,0.06264460461508052,1.3052159342112607e-05,0.0001008995531264712,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.25,0.028573451470385865,0.06264646239011935,0.9999958301727728,3.2717438466429795e-05,0.049546340132476906,0.10001071926724785,0.049546340132476906,0.10001071926724785,0.028573411982864297,0.06264640523926793,4.1966165966017565e-05,0.0002643631974285767,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.3,0.02857571111305068,0.06264968073769071,0.999976772800335,0.00014928360460817144,0.04954970460656864,0.10001600390867424,0.04954970460656864,0.10001600390867424,0.0285755064938552,0.06264939083099925,0.00010132826807204089,0.0006167846906245375,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.35,0.028590302212125846,0.06255070498742335,0.9963461418188787,0.024553419693444413,0.04958154145223133,0.09980512912117284,0.04958154145223133,0.09980512912117284,0.028579996081963707,0.06253898695222758,0.03244145724479076,0.0780514112805387,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.4,0.038885481710352575,0.07313014169727136,0.928195094784104,0.1694930339530175,0.06587600087025944,0.11485092505551196,0.06587600087025945,0.11485092505551196,0.038279972614411906,0.07196314108449336,0.35732232701597866,0.4046139290213864,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.45,0.03934367374299708,0.07701734873774971,0.6903513360391447,0.3692639074599001,0.0527838431101612,0.09419255733772179,0.0527838431101612,0.09419255733772178,0.0298207170630022,0.05679418795426885,0.6852593214274153,0.2924649721684291,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.5,0.026189108148320303,0.07958809797890397,0.5601721465574703,0.4706929191267354,0.025387282274648995,0.0725450749620753,0.02538728227464899,0.0725450749620753,0.014466346616318208,0.04432761831692982,0.9106850354948138,0.14308183489500426,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4960338445267054,False
0.55,0.12970458400182588,0.3187155517872257,0.5248882727540913,0.4910771662328362,0.11108684177318937,0.30015683270313803,0.11108684177318937,0.30015683270313803,0.10566123500227873,0.2981008190403604,0.9839988490773922,0.046979171572565995,0.4959349593495935,0.494949494949495,0.8032786885245902,0.1935483870967742,0.6125,0.4960338445267054,False
0.6,0.26794489966142276,0.43878852031716037,0.5156410529481177,0.49783192948913046,0.25142000549207183,0.4306205281563335,0.25142000549207183,0.4306205281563335,0.24876323150742105,0.43015532580661886,0.9949590799065956,0.02820175686283602,0.4715447154471545,0.4666666666666667,0.45901639344262296,0.4838709677419355,0.4628099173553719,0.4960338445267054,False
0.65,0.45510970057565936,0.495097454261337,0.5147085840386477,0.49808726825421384,0.4457451917223583,0.4954945241330547,0.4457451917223583,0.4954945241330547,0.4434737687733725,0.4958343558487435,0.9957711227686074,0.026259135082890152,0.5040650406504065,0.5,0.13114754098360656,0.8709677419354839,0.2077922077922078,0.4960338445267054,False
