threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.03344354872089418,0.06880058551355997,0.9999992320747038,8.30638209381601e-06,0.05743065670477758,0.1108357500731858,0.05743065670477758,0.1108357500731858,0.03344352656634845,0.06880054121217218,6.3613283711776e-06,5.3337505422401774e-05,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.6076023391812866,False
0.15,0.033441965073546256,0.06879844879376731,0.9999837024766147,0.00016039129240796065,0.05742776759823759,0.1108313710501514,0.05742776759823759,0.1108313710501514,0.033441695271789196,0.06879806251375338,8.20263810272333e-06,6.34221577784257e-05,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.6076023391812866,False
0.2,0.033441277343611506,0.06879747555901032,0.9999702620193406,0.000250317092450575,0.05742625259012241,0.11082881557764454,0.05742625259012241,0.11082881557764454,0.03344071503450098,0.06879657376897956,2.045502299165682e-05,0.00010376248151061963,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.6076023391812866,False
0.25,0.03344193007694975,0.06880040577502086,0.9998614345695744,0.0008428625973680656,0.057425613577285026,0.1108301643668527,0.05742561357728503,0.1108301643668527,0.03344048697483544,0.06879773039069724,0.0002493633600885274,0.0006635255569012576,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.6076023391812866,False
0.3,0.03760664680173394,0.07937269868681243,0.9797024648390212,0.04391057309027033,0.06270042044771272,0.1221847488119768,0.06270042044771271,0.12218474881197679,0.037243986740624076,0.07838923564898768,0.1319878760884009,0.0727332778787888,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.6076023391812866,False
0.35,0.06690154763520581,0.14700750954727648,0.8495640102680211,0.21318127456942806,0.09284096346867829,0.17729238664907393,0.09284096346867829,0.17729238664907393,0.060509834695701245,0.12949224366102863,0.6484934093842635,0.1676959018769202,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.6076023391812866,False
0.4,0.09651795437903268,0.19353259636310557,0.6522975763884646,0.3924380213269679,0.10243131035713984,0.18648865492624522,0.10243131035713984,0.18648865492624522,0.06699756625517865,0.13458161877314828,0.9170059875395857,0.0861752497869554,0.5128205128205128,0.5128205128205128,1.0,0.0,0.6779661016949152,0.6076023391812866,False
0.45,0.11882046800003389,0.2462547500852403,0.597726544726969,0.4433093736782393,0.09867151299599779,0.20555908977294898,0.09867151299599777,0.20555908977294898,0.06881612307852912,0.16052745701355603,0.9572605525562154,0.07081247878348437,0.5128205128205128,0.5130434782608696,0.9833333333333333,0.017543859649122806,0.6742857142857143,0.6076023391812866,False
0.5,0.2719169749999028,0.39825148647908487,0.5847803017319472,0.45334101417701805,0.237664178426346,0.37444915999122835,0.237664178426346,0.37444915999122835,0.2105164596629734,0.36308349723329053,0.964027256512651,0.06617599921531106,0.5811965811965812,0.5617977528089888,0.8333333333333334,0.3157894736842105,0.6711409395973155,0.6076023391812866,False
0.55,0.3843991184200986,0.44997876641498424,0.5793260803401926,0.4566326211974897,0.3545555341144053,0.4361086646081798,0.3545555341144053,0.4361086646081798,0.32850466021386726,0.4335719271787534,0.9671564968304522,0.06344815254560643,0.5811965811965812,0.5901639344262295,0.6,0.5614035087719298,0.5950413223140496,0.6076023391812866,False
0.6,0.4357992613742819,0.46095486171004835,0.5751470727087001,0.45902016582946886,0.41217657043472733,0.4529233447247893,0.41217657043472733,0.4529233447247893,0.3869358366364384,0.4535736791319485,0.9691656086995805,0.061400719217768275,0.5982905982905983,0.6326530612244898,0.5166666666666667,0.6842105263157895,0.5688073394495413,0.6076023391812866,False
0.65,0.45152348838716405,0.46528038358912166,0.5717255983860758,0.46086118465626186,0.42726713953280315,0.45692513985491057,0.42726713953280315,0.45692513985491057,0.40273750146868126,0.45820717516476606,0.970705047874913,0.05954541968132954,0.6068376068376068,0.6521739130434783,0.5,0.7192982456140351,0.5660377358490566,0.6076023391812866,False
0.7,0.4522728724974791,0.46604874017664144,0.5687034172055778,0.46246515951514217,0.4250963470568783,0.45811046285654167,0.4250963470568783,0.45811046285654167,0.40137262929751577,0.45895377829948886,0.9719872704392764,0.05783437598204499,0.5982905982905983,0.6444444444444445,0.48333333333333334,0.7192982456140351,0.5523809523809524,0.6076023391812866,False
0.75,0.4604915190288942,0.4686962276998538,0.5661696148583387,0.4636490659487662,0.4318940632754994,0.4603223774571212,0.4318940632754994,0.4603223774571212,0.40878168403898846,0.4612983973284359,0.973145890950084,0.05621184400364542,0.6068376068376068,0.6590909090909091,0.48333333333333334,0.7368421052631579,0.5576923076923077,0.6076023391812866,False
0.8,0.46920237602200593,0.46999056698026753,0.5637271803946683,0.4648050134204442,0.43874553604503946,0.46236670241527794,0.43874553604503946,0.46236670241527794,0.41621530247697236,0.4634824793244898,0.9742834633508988,0.0545571011185249,0.5982905982905983,0.6585365853658537,0.45,0.7543859649122807,0.5346534653465347,0.6076023391812866,True
0.85,0.4695194900484604,0.4704959339704942,0.5612742807323738,0.46577842923133334,0.43713206132756666,0.4631224970787795,0.4371320613275666,0.4631224970787795,0.41512253049796816,0.46396173757364345,0.9754593804318721,0.052763071299617714,0.5982905982905983,0.6585365853658537,0.45,0.7543859649122807,0.5346534653465347,0.6076023391812866,False
