image_id,image_path,class_name,gt_area,gt_area_ratio,mask_quartile,pred_area,pred_area_ratio,dice,iou,image_score,image_pred_label,gt_component_count,pred_component_count,matched_component_count,failure_group,model_name
65311,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65311.png,forged,28614,0.19405110677083334,Q4,0,0.0,3.49479275877719e-12,3.49479275877719e-12,0.7158203125,1,2,0,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
8874,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/8874.png,forged,4435,0.030076768663194444,Q2,22399,0.15190294053819445,3.7266154878000795e-12,3.7266154878000795e-12,0.96875,1,2,5,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
10296,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10296.png,forged,12758,0.0865207248263889,Q1,11793,0.07997639973958333,4.07315384300406e-12,4.07315384300406e-12,0.9873046875,1,2,2,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
39299,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/39299.png,forged,11954,0.08106825086805555,Q2,6530,0.04428439670138889,5.410084397287329e-12,5.410084397287329e-12,0.95703125,1,2,1,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
61725,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/61725.png,forged,11201,0.0759616427951389,Q3,6643,0.045050726996527776,5.604124635700492e-12,5.604124635700492e-12,0.984375,1,2,3,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
24749,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/24749.png,forged,17019,0.11541748046875,Q4,0,0.0,5.875785886327775e-12,5.875785886327775e-12,0.7841796875,1,5,0,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
6060,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6060.png,forged,16153,0.10954454210069445,Q3,0,0.0,6.190800470462509e-12,6.190800470462509e-12,0.70849609375,1,2,0,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
22797,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/22797.png,forged,2796,0.018961588541666668,Q1,12783,0.08669026692708333,6.41889723341409e-12,6.41889723341409e-12,0.98974609375,1,3,8,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
14070,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14070.png,forged,14290,0.09691026475694445,Q4,119,0.0008070203993055555,6.94010687759775e-12,6.94010687759775e-12,0.89306640625,1,2,1,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
44171,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/44171.png,forged,8137,0.055182562934027776,Q3,6216,0.042154947916666664,6.967184560670471e-12,6.967184560670471e-12,0.9638671875,1,2,2,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
37856,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/37856.png,forged,9522,0.0645751953125,Q2,3948,0.026774088541666668,7.423904973961218e-12,7.423904973961218e-12,0.94921875,1,4,6,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
12025,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12025.png,forged,11938,0.0809597439236111,Q4,1220,0.008273654513888888,7.599939200428637e-12,7.599939200428637e-12,0.9658203125,1,2,1,0,worst_forged_cases,segformer_b0_rgb_384_smallmask
