image_id,image_path,class_name,gt_area,gt_area_ratio,mask_quartile,pred_area,pred_area_ratio,dice,iou,image_score,image_pred_label,gt_component_count,pred_component_count,matched_component_count,failure_group,model_name
41517,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41517.png,authentic,0,0.0,,6532,0.04429796006944445,1.5309246784823803e-11,1.5309246784823803e-11,0.99951171875,1,0,1,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
13451,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/13451.png,authentic,0,0.0,,49274,0.3341606987847222,2.0294678735194435e-12,2.0294678735194435e-12,0.9990234375,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
34597,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/34597.png,authentic,0,0.0,,13413,0.09096272786458333,7.455453664299891e-12,7.455453664299891e-12,0.9990234375,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
60986,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/60986.png,authentic,0,0.0,,2593,0.017584906684027776,3.856536829777997e-11,3.856536829777997e-11,0.99853515625,1,0,4,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
35586,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/35586.png,authentic,0,0.0,,23447,0.15901014539930555,4.264937945134708e-12,4.264937945134708e-12,0.998046875,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
4371,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/4371.png,authentic,0,0.0,,5287,0.03585476345486111,1.8914318138473344e-11,1.8914318138473344e-11,0.998046875,1,0,6,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
7004,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/7004.png,authentic,0,0.0,,113,0.0007663302951388889,8.849557514292427e-10,8.849557514292427e-10,0.998046875,1,0,1,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
62519,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/62519.png,authentic,0,0.0,,30604,0.2075466579861111,3.2675467259075034e-12,3.2675467259075034e-12,0.998046875,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
34873,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/34873.png,authentic,0,0.0,,17224,0.11680772569444445,5.805852299083802e-12,5.805852299083802e-12,0.99755859375,1,0,3,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
16161,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16161.png,authentic,0,0.0,,1286,0.008721245659722222,7.776049766113837e-11,7.776049766113837e-11,0.99755859375,1,0,2,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
19847,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19847.png,authentic,0,0.0,,1378,0.009345160590277778,7.256894048820254e-11,7.256894048820254e-11,0.9970703125,1,0,3,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
5626,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/5626.png,authentic,0,0.0,,3317,0.022494845920138888,3.014772384594068e-11,3.014772384594068e-11,0.9970703125,1,0,1,0,false_positive_authentic,segformer_b0_rgb_384_smallmask
