threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.08365865711488737,0.15771755231668566,0.8280784579028181,0.328733502442016,0.11630814021345992,0.1929633343436459,0.11630814021345992,0.1929633343436459,0.07565380223645099,0.13818945363145693,0.7554035908546494,0.2024516544549187,0.5078125,0.5078125,1.0,0.0,0.6735751295336787,0.4347985347985348,False
0.15,0.10315737346258115,0.18667604982151909,0.7560267374658927,0.37423646402378913,0.13282484287825033,0.21830505368162484,0.13282484287825036,0.21830505368162487,0.0897383573440375,0.16226606617151954,0.8562734121683127,0.1512089387731257,0.46875,0.4878048780487805,0.9230769230769231,0.0,0.6382978723404256,0.4347985347985348,False
0.2,0.10729068455244165,0.20016797414803292,0.7147134376353917,0.3968954101120391,0.12951275800932407,0.22238074923689308,0.12951275800932407,0.22238074923689308,0.08851992421266003,0.1651234239520423,0.8840846646429172,0.1320370558565142,0.4609375,0.48360655737704916,0.9076923076923077,0.0,0.6310160427807486,0.4347985347985348,False
0.25,0.13245108369109215,0.24713505151458495,0.6814663166595863,0.41065827203715405,0.1465049794588178,0.25577898428607176,0.1465049794588178,0.2557789842860717,0.10763999975117897,0.21302253595969076,0.9028300109678475,0.11478713773227085,0.453125,0.4782608695652174,0.8461538461538461,0.047619047619047616,0.6111111111111112,0.4347985347985348,False
0.3,0.13025361178795408,0.2529480134357134,0.6484082647346598,0.4299810197170397,0.13500536178063963,0.25174368270091363,0.13500536178063963,0.2517436827009137,0.10003179498530816,0.21051509615687788,0.9190673145103148,0.0992263857152527,0.453125,0.4782608695652174,0.8461538461538461,0.047619047619047616,0.6111111111111112,0.4347985347985348,False
0.35,0.14527869597083126,0.2787082610952007,0.6290275903327176,0.4405644860867776,0.1420252298976212,0.268980128617756,0.1420252298976212,0.268980128617756,0.10964521729133882,0.23569989395755933,0.9297044066297818,0.09013105207008812,0.453125,0.4774774774774775,0.8153846153846154,0.07936507936507936,0.6022727272727273,0.4347985347985348,False
0.4,0.17117829838648813,0.313829714107456,0.6140729421327338,0.44953630959119084,0.15661873067982784,0.2954849407544609,0.15661873067982784,0.2954849407544609,0.12721871957565128,0.2701650225949724,0.9381081410069072,0.08253715331525625,0.46875,0.48598130841121495,0.8,0.12698412698412698,0.6046511627906976,0.4347985347985348,False
0.45,0.20799787472456,0.3593077893815448,0.6010034518318939,0.4580062797126752,0.19266363426149602,0.34290099738799085,0.19266363426149602,0.34290099738799085,0.16733580796788441,0.3264759354815937,0.9458790813637069,0.07494099858924674,0.4140625,0.4431818181818182,0.6,0.2222222222222222,0.5098039215686274,0.4347985347985348,False
0.5,0.2496002545396856,0.39337887326897397,0.5920265702484414,0.4613172766206853,0.23451356472934962,0.3814276844097035,0.23451356472934962,0.3814276844097035,0.21126917327757166,0.3694034737361397,0.9538637224192679,0.0666772998716278,0.453125,0.4691358024691358,0.5846153846153846,0.31746031746031744,0.5205479452054794,0.4347985347985348,False
0.55,0.26149445815985584,0.40524970857409626,0.5816747772739219,0.4629692447539008,0.2541670693625988,0.3971037403687709,0.2541670693625988,0.3971037403687709,0.2320935853204197,0.38670874246114273,0.9632997080270205,0.05585174219735804,0.4609375,0.47368421052631576,0.5538461538461539,0.36507936507936506,0.5106382978723404,0.4347985347985348,False
0.6,0.3054311708030314,0.429344231689444,0.5638276182122528,0.4659693550469988,0.2940871854281984,0.420712605782831,0.29408718542819834,0.420712605782831,0.27315473933906714,0.41481308803427097,0.9770469520266745,0.03840686504182633,0.453125,0.4603174603174603,0.4461538461538462,0.4603174603174603,0.453125,0.4347985347985348,False
0.65,0.35752723163392014,0.4564000685956019,0.5354324478351546,0.4746823430631354,0.32363970654777613,0.4398480671207605,0.32363970654777613,0.4398480671207605,0.3066025340740459,0.43847236538655243,0.9897387533023773,0.02101845334368381,0.4765625,0.48148148148148145,0.4,0.5555555555555556,0.4369747899159664,0.4347985347985348,False
