sample_id,image_id,image_path,class_name,image_label,gt_area,gt_area_ratio,mask_quartile,pred_area,pred_area_ratio,dice,iou,image_score,image_pred_label
authentic__10,10,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10.png,authentic,0,0,0.0,,18175,0.1232571072048611,5.502063273697375e-12,5.502063273697375e-12,0.95361328125,1
authentic__1008,1008,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1008.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.2081298828125,0
authentic__10176,10176,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10176.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.1715087890625,0
authentic__10296,10296,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10296.png,authentic,0,0,0.0,,5089,0.03451199001736111,1.965022597721261e-11,1.965022597721261e-11,0.92822265625,1
authentic__10408,10408,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10408.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.65234375,0
authentic__10458,10458,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10458.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.763671875,0
authentic__10632,10632,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10632.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.6572265625,0
authentic__10742,10742,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10742.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.68115234375,0
authentic__10878,10878,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10878.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.681640625,0
authentic__10951,10951,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/10951.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.544921875,0
authentic__1101,1101,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1101.png,authentic,0,0,0.0,,105,0.0007120768229166666,9.52380951473923e-10,9.52380951473923e-10,0.95458984375,1
authentic__11206,11206,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/11206.png,authentic,0,0,0.0,,0,0.0,1.0,1.0,0.12939453125,0
