threshold,pixel_precision_mean,pixel_precision_std,pixel_recall_mean,pixel_recall_std,pixel_f1_mean,pixel_f1_std,pixel_dice_mean,pixel_dice_std,pixel_iou_mean,pixel_iou_std,pixel_specificity_mean,pixel_specificity_std,image_accuracy,image_precision,image_recall_sensitivity,image_specificity,image_f1,image_roc_auc,selected
0.1,0.059440754309042436,0.12400334246627291,0.8909843567140205,0.25288103367875864,0.08845272190880286,0.1625272881434301,0.08845272190880286,0.1625272881434301,0.05575870939070222,0.11337691508998754,0.6351096943981644,0.26588440213745757,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4949762030671602,False
0.15,0.08258614695304364,0.16043215541690733,0.8100979424533251,0.3258322428591226,0.10974662555517155,0.18454467093496882,0.10974662555517155,0.18454467093496885,0.07066851498571299,0.1314199347113064,0.8199236376762097,0.18026608049455112,0.4959349593495935,0.4959349593495935,1.0,0.0,0.6630434782608695,0.4949762030671602,False
0.2,0.10789488264995512,0.20992143855639667,0.7694826870492971,0.3548586923936951,0.12696176992096275,0.22035468499258035,0.12696176992096275,0.22035468499258032,0.08839386071321038,0.180512997389742,0.8626168023345163,0.1534665984121614,0.5040650406504065,0.5,0.9836065573770492,0.03225806451612903,0.6629834254143646,0.4949762030671602,False
0.25,0.11477198793385235,0.22872821663550755,0.7396966111842574,0.3740318110891011,0.13261226699431028,0.23649408689139872,0.13261226699431028,0.23649408689139872,0.09572610683341085,0.2009770749688483,0.8867633883274537,0.1322247734277721,0.4959349593495935,0.49572649572649574,0.9508196721311475,0.04838709677419355,0.651685393258427,0.4949762030671602,False
0.3,0.1233294576358198,0.24563525826902077,0.716762417355366,0.38709967820720703,0.13968251603997348,0.2502519350406292,0.13968251603997348,0.2502519350406292,0.10360053604034054,0.21817433262029648,0.9051551555326146,0.11314202988902303,0.5040650406504065,0.5,0.9508196721311475,0.06451612903225806,0.655367231638418,0.4949762030671602,False
0.35,0.12621287285389515,0.2497307958541253,0.6952978004763187,0.3992773011168819,0.13755342354323424,0.2504084888648587,0.13755342354323424,0.2504084888648587,0.10237611989882837,0.21827255851319205,0.9190558078884895,0.0999732088672012,0.4796747967479675,0.48672566371681414,0.9016393442622951,0.06451612903225806,0.632183908045977,0.4949762030671602,False
0.4,0.1421835312002231,0.2767411952437597,0.6747238760691676,0.4117971753173675,0.1496685544612365,0.27271953686541206,0.1496685544612365,0.27271953686541206,0.11612179377567773,0.24558896477518505,0.9301460930379469,0.09000407146731199,0.4878048780487805,0.4909090909090909,0.8852459016393442,0.0967741935483871,0.631578947368421,0.4949762030671602,False
0.45,0.14938584803380847,0.29006450990986016,0.6571104478010997,0.42033068401911255,0.15334122980473136,0.2818184571146313,0.15334122980473136,0.2818184571146313,0.12121817558302744,0.25684897820789954,0.9392950684879395,0.08186382108054445,0.4796747967479675,0.48598130841121495,0.8524590163934426,0.11290322580645161,0.6190476190476191,0.4949762030671602,False
0.5,0.15028936751684213,0.2933221693363642,0.6385503616936462,0.42954809842966807,0.14852712467183346,0.27988952955121427,0.14852712467183346,0.27988952955121427,0.11782842482002744,0.25541366602800203,0.9474400739395329,0.07458473237149847,0.4715447154471545,0.4811320754716981,0.8360655737704918,0.11290322580645161,0.6107784431137725,0.4949762030671602,False
0.55,0.1568190718994768,0.3042461819523778,0.6177732366331242,0.4401141870415779,0.14946834595078876,0.2867422459300478,0.14946834595078876,0.2867422459300478,0.12092010156988003,0.2656441385619452,0.9546444643977133,0.06827176195938296,0.4634146341463415,0.47572815533980584,0.8032786885245902,0.12903225806451613,0.5975609756097561,0.4949762030671602,False
